duration,pkt_count,byte_count,src2dst_pkts,dst2src_pkts,mean_pkt_size,tcp_syn,tcp_rst,label
154.96,421,8993747,2150,2210,1140.68,1,0,normal
126.93,4327,505353,2499,1192,1374.67,1,2,normal
31.53,894,4646395,222,104,814.35,0,1,normal
299.07,1382,5747630,204,558,732.44,0,3,normal
90.58,1952,6454212,1968,847,1302.75,0,5,normal
157.8,4204,2513866,2010,1034,759.66,0,4,normal
63.62,2166,4427120,1014,2014,1146.51,0,5,normal
99.49,4101,8867869,1309,1294,1137.29,1,5,normal
159.04,659,9538208,507,963,1149.56,1,4,normal
274.51,1306,9929322,1924,1371,1425.37,1,1,normal
255.23,4022,7505534,257,1179,910.42,1,2,normal
162.27,4339,4135393,2154,105,653.55,1,2,normal
284.51,1347,628581,438,2074,686.76,1,4,normal
82.24,2912,1368934,1475,1831,706.1,1,1,normal
170.84,1493,7243230,759,337,618.82,1,1,normal
290.22,4956,9148511,2029,74,612.98,1,5,normal
234.22,1263,540357,987,356,903.97,1,2,normal
224.23,516,5381585,1665,234,642.87,1,4,normal
275.08,3360,1198019,1894,1357,580.26,0,2,normal
48.2,4072,2152091,2369,2221,1361.41,0,5,normal
43.54,2830,9450770,448,2215,569.98,0,0,normal
139.35,3216,6252010,2167,62,957.84,1,1,normal
191.88,2886,519875,1972,937,933.9,0,3,normal
44.59,3400,6366009,741,2093,1141.16,1,5,normal
241.22,54,1196348,1803,2106,650.72,1,5,normal
55.54,789,4189065,2080,1857,1482.34,1,0,normal
143.31,3042,259920,1334,913,597.44,1,4,normal
258.73,2211,1961435,1071,293,1029.46,1,5,normal
52.73,4277,3459173,1853,1907,980.41,0,5,normal
185.0,1274,2222128,1056,769,681.01,1,0,normal
88.05,1713,3417875,1531,981,899.8,0,5,normal
62.66,3712,6665948,236,1327,1360.67,1,2,normal
178.09,3697,7248973,1334,1366,940.27,0,1,normal
275.81,4583,2418288,43,2342,889.53,1,2,normal
205.9,2647,3857259,421,269,874.57,0,4,normal
109.32,2816,5124945,553,1510,1150.33,0,1,normal
36.92,3930,1029345,994,2434,918.9,1,1,normal
225.43,1256,2217255,304,1654,912.54,1,5,normal
265.42,4275,9884408,2005,2468,1026.24,0,4,normal
233.62,963,3705866,1843,729,807.18,1,3,normal
171.26,4321,2628178,2384,1260,994.07,0,5,normal
170.26,2856,6495223,1579,504,1333.79,1,4,normal
41.21,4632,8934707,402,214,1223.54,1,4,normal
252.34,3769,1225374,182,334,1096.93,1,2,normal
140.26,3501,5042191,1573,1292,556.42,0,0,normal
271.1,2203,2944753,2170,1591,726.76,1,0,normal
129.77,3307,8887637,984,1496,686.32,1,3,normal
21.58,2584,8885323,647,1082,552.72,0,1,normal
203.41,1490,5089309,2246,1175,1301.08,1,3,normal
16.36,4147,2298823,1463,259,937.65,1,0,normal
287.18,2532,6144771,2118,1658,1305.91,0,1,normal
233.86,3523,9495874,1477,2005,602.9,1,2,normal
277.48,651,971500,753,1293,1479.99,1,3,normal
38.41,1573,6410479,298,2334,1353.04,1,4,normal
140.11,221,5535469,305,1939,1352.53,0,1,normal
148.95,3586,559621,2481,360,1329.3,0,3,normal
244.65,709,1962733,1358,1381,743.2,1,4,normal
231.73,2266,239080,1328,1100,1023.42,1,0,normal
153.33,416,1398357,1460,1395,899.66,0,1,normal
259.74,2847,8515330,1920,1978,679.46,0,0,normal
231.96,1570,1289670,1072,509,853.46,1,2,normal
130.43,2118,4698542,1532,1290,1450.95,1,4,normal
292.8,4166,2495899,1149,249,1440.21,1,3,normal
90.52,3843,522643,1085,2457,710.81,0,5,normal
266.93,2652,5667080,1428,737,972.77,0,2,normal
72.78,1018,6907501,1301,1397,1445.18,1,4,normal
270.8,3341,1913609,1983,271,1373.66,1,0,normal
284.32,3368,9448193,1662,89,1032.31,0,2,normal
117.94,579,4168378,1013,1218,527.25,1,3,normal
234.29,1326,1753372,1904,933,1268.67,1,4,normal
102.81,4609,5173593,1436,2295,970.91,0,4,normal
143.16,76,1841392,774,374,928.42,1,0,normal
19.95,1957,2010651,2375,1540,965.62,1,3,normal
4.24,1051,169154,146,2135,629.84,1,1,normal
70.05,2469,9786087,2208,2222,1090.38,1,5,normal
16.45,3225,8079397,2317,1259,1389.32,0,2,normal
112.09,3149,9402867,1412,1288,1336.3,0,0,normal
173.57,3297,5678580,2428,1539,768.86,1,0,normal
118.87,1493,4929700,905,1689,870.12,1,1,normal
258.74,494,1582431,778,829,1437.29,0,4,normal
42.9,4174,6314472,1371,1552,658.86,0,1,normal
215.53,1098,7250062,2483,547,557.66,1,0,normal
32.05,3125,2893835,1516,357,742.39,1,5,normal
214.13,281,9948171,533,1781,853.88,0,1,normal
286.74,1582,8058041,1532,157,972.61,1,5,normal
60.15,4387,7932076,1557,2273,1494.79,0,2,normal
265.87,1282,475064,1153,1444,1324.21,0,0,normal
197.22,1427,8917046,1807,1874,1390.96,0,2,normal
21.5,3960,7029404,1952,374,1127.91,1,5,normal
294.99,812,2561125,1714,2013,989.06,1,1,normal
202.05,3450,1359807,1702,293,630.48,1,3,normal
199.94,260,3911571,1700,2456,694.07,0,0,normal
187.63,864,4801337,1851,1499,581.19,1,5,normal
76.16,1256,7791084,2093,1501,829.69,0,5,normal
221.98,426,740113,573,768,1308.58,0,5,normal
187.54,495,513822,363,822,1465.64,1,2,normal
110.83,2694,935042,1375,1119,850.42,1,1,normal
147.81,3547,8569154,1223,2399,1283.5,0,3,normal
220.45,2914,9940176,261,563,977.62,0,0,normal
40.3,4962,4290382,1522,2219,1042.83,0,5,normal
145.93,1096,3552043,1672,2248,716.24,0,0,normal
120.17,953,8927698,1050,2060,793.02,0,0,normal
123.71,4430,6884121,849,1768,630.53,1,5,normal
217.88,447,1718223,820,660,1012.2,1,2,normal
299.97,1529,6770883,345,632,1286.01,0,3,normal
172.34,494,7430631,1949,2014,1044.35,0,3,normal
127.02,2385,2905553,885,946,573.95,0,2,normal
273.21,2281,9129610,187,2000,1162.84,0,4,normal
294.48,2675,3711331,804,1691,519.42,1,3,normal
158.08,4707,9328161,236,1929,954.77,1,4,normal
210.19,666,4436192,319,2066,942.12,0,1,normal
222.6,2400,6031088,181,1718,957.0,0,2,normal
210.89,2608,1560290,1018,1999,1200.65,1,0,normal
119.45,1387,2628711,1107,2492,1310.36,1,5,normal
30.42,4388,86803,1196,2393,1238.08,0,5,normal
86.82,766,2500175,92,2123,790.33,0,0,normal
91.82,4400,2758814,1860,1684,1025.09,0,1,normal
263.27,3212,114098,1131,678,1002.69,0,5,normal
108.45,3247,3144700,709,1190,645.52,1,2,normal
15.36,357,1032873,1932,623,691.35,0,0,normal
232.42,1113,2629822,597,2027,1446.83,1,5,normal
93.32,3052,1865064,1158,285,1315.25,1,4,normal
126.58,1172,8674798,189,626,1274.37,1,0,normal
108.01,3330,3938663,715,1010,1196.3,0,1,normal
290.57,2200,2314703,2166,1315,1181.65,0,4,normal
139.73,3020,9769382,1904,2410,781.65,0,0,normal
142.2,4212,5456694,2284,1309,753.88,1,1,normal
250.1,4362,9167366,2416,2016,580.05,1,2,normal
206.49,2561,3019185,2273,2349,1111.35,1,4,normal
182.82,73,3832875,2459,697,533.64,0,2,normal
295.98,236,9575959,857,989,1004.09,0,5,normal
148.77,3399,9413754,666,2068,1196.64,0,3,normal
192.93,3145,1298681,1995,454,994.01,1,0,normal
4.88,978,3019979,2478,2335,612.0,1,5,normal
201.65,293,2180445,1264,2104,1140.53,0,1,normal
53.5,1694,8292097,2202,881,501.27,1,3,normal
88.29,3099,7749615,378,339,1201.1,1,2,normal
153.43,296,6259867,380,1095,734.69,1,1,normal
118.38,2397,6334120,2290,628,1134.27,1,5,normal
277.68,1489,3880411,984,2120,858.55,0,5,normal
121.93,4641,2698930,2007,980,1050.52,0,1,normal
217.89,4279,1403605,849,2355,1058.73,1,4,normal
155.18,607,6720597,998,836,1468.96,1,5,normal
156.54,1949,9510277,293,1854,1246.95,1,0,normal
178.31,1172,8889699,1130,1069,1369.38,1,5,normal
231.74,2240,9029865,2220,2103,827.0,0,4,normal
135.23,1999,1103210,1159,1819,555.69,0,5,normal
286.31,3574,4634531,2002,1360,1412.08,1,0,normal
4.01,3265,8472185,1191,1681,822.77,1,4,normal
14.24,2892,8359191,2175,2445,833.87,1,1,normal
180.04,489,5817308,2326,1468,1287.15,0,0,normal
180.39,758,5994019,244,1729,775.31,1,3,normal
203.02,4151,753843,981,1339,1201.93,1,0,normal
195.48,2341,9614631,386,2408,958.74,0,5,normal
234.89,4411,7663256,2331,1171,671.32,1,0,normal
218.64,1217,7294176,1627,494,631.34,0,0,normal
69.27,2568,6967820,99,635,1225.6,0,4,normal
233.99,2112,656475,1427,411,875.63,0,1,normal
188.94,1549,2579395,1852,66,1130.39,0,4,normal
21.72,4481,9104947,690,1862,773.15,0,5,normal
237.73,4312,4560011,341,1648,1101.86,1,0,normal
219.56,2980,7667083,110,1428,1412.31,0,0,normal
172.79,2828,871941,85,470,1020.11,1,5,normal
85.61,4331,2807573,1403,128,1096.11,0,1,normal
227.04,4612,8364524,816,821,1178.84,0,1,normal
23.5,4388,5288720,2469,1940,1417.9,0,0,normal
128.96,2985,406982,2094,1566,653.02,1,1,normal
118.36,2799,1707763,1534,512,893.03,1,2,normal
260.53,2599,1522459,2416,2225,1388.56,1,0,normal
41.14,2381,2516737,1434,1158,1308.91,1,2,normal
42.24,237,9708932,1021,1273,811.53,0,0,normal
255.87,734,145006,159,123,901.65,0,2,normal
162.64,1800,6188812,1145,1737,815.16,1,4,normal
88.54,985,4735966,681,2469,1466.72,1,3,normal
295.63,1115,4545801,1552,2450,774.11,1,5,normal
187.34,4913,8231716,433,2250,1320.56,1,3,normal
82.23,1237,1307003,2152,363,941.83,0,3,normal
228.65,4995,8261131,1286,2272,1376.0,0,0,normal
293.63,2863,7645920,496,1596,1272.45,0,5,normal
182.99,1608,7934530,1909,830,520.99,1,4,normal
230.1,978,2613040,166,1879,532.97,0,5,normal
192.08,3342,1075018,218,1765,811.84,0,0,normal
163.25,4338,5371007,38,1221,937.29,0,1,normal
261.57,2304,4084942,526,727,755.4,0,0,normal
177.7,3078,7744028,1014,1441,657.23,0,0,normal
182.21,3324,468335,1534,2243,871.29,0,4,normal
75.68,2974,2896602,706,186,809.84,1,2,normal
121.69,4307,2251510,2356,2274,1477.76,1,0,normal
177.14,663,2921930,238,280,1263.49,0,0,normal
192.97,4120,1790544,1415,2354,528.26,0,3,normal
5.86,4058,8144609,2473,326,1100.41,0,4,normal
24.44,576,873268,1865,314,522.71,0,5,normal
48.25,2966,5570342,483,304,662.19,1,2,normal
199.52,652,6511689,1196,1659,864.21,1,1,normal
252.12,3950,8086995,1969,371,933.11,1,2,normal
194.96,3712,4400051,707,1541,1086.41,0,5,normal
189.26,3495,9234915,974,1715,521.79,0,2,normal
76.99,3036,275960,94,972,1475.46,0,1,normal
224.59,3943,9377461,1623,577,831.44,1,5,normal
171.26,1531,5490837,1326,1974,576.93,0,4,normal
149.61,4054,5573031,656,2085,897.78,0,0,normal
192.49,276,9569453,2151,2431,885.95,1,0,normal
5.64,1819,5740979,2041,2313,552.05,1,3,normal
65.7,4381,3091756,1007,1989,1085.48,1,0,normal
33.74,703,1312403,778,517,920.88,1,5,normal
42.14,687,3865151,1967,1175,946.65,0,0,normal
99.56,4863,4917334,994,1462,1428.62,1,0,normal
122.02,2519,4977112,85,320,1031.02,0,1,normal
96.35,4542,2168542,162,1948,561.65,0,0,normal
218.94,2720,4517853,1170,1828,954.31,1,2,normal
274.97,2913,6256555,1899,1255,1188.55,0,4,normal
228.77,4183,7339551,97,1182,638.69,0,2,normal
197.25,4046,6780208,1122,1835,666.72,1,5,normal
116.03,176,3073551,858,33,1104.61,1,1,normal
210.94,106,4218792,96,1026,721.92,1,0,normal
258.95,3624,1366590,1404,1333,946.07,0,3,normal
145.14,2883,6755193,91,1036,1197.6,0,2,normal
65.99,1991,5813243,2228,1382,1251.42,1,5,normal
69.99,1505,549551,1092,364,971.88,1,5,normal
276.53,3212,6817231,210,1029,839.22,1,0,normal
213.16,4987,8107604,1529,1529,887.72,1,2,normal
59.01,3079,9135742,2258,44,632.33,0,1,normal
34.16,588,3545105,990,1307,712.78,0,4,normal
222.95,3900,501644,2243,585,1349.82,0,3,normal
202.06,4435,8835793,98,40,630.57,0,5,normal
280.42,4736,6124839,619,2267,971.52,1,3,normal
165.75,482,6450581,977,1741,1071.22,0,2,normal
246.43,2985,9840724,657,2373,922.73,0,5,normal
279.73,4005,511400,1162,785,632.33,0,0,normal
159.89,4408,3924706,586,2497,1081.29,0,1,normal
267.64,3595,4751441,2309,2157,1422.45,1,2,normal
68.75,1335,4408379,1131,1232,1080.09,1,5,normal
149.24,995,7187016,630,448,761.25,1,0,normal
153.62,1738,9712379,1643,1857,1337.18,1,4,normal
53.43,2811,6592482,1344,2207,789.08,0,1,normal
50.39,4336,4580430,759,329,1219.18,1,1,normal
127.54,2799,8143208,1364,891,739.02,1,4,normal
71.57,4144,7098322,2428,100,1491.03,0,2,normal
289.67,1293,406462,773,1017,606.33,1,5,normal
264.93,4480,828749,1492,1184,853.76,1,1,normal
201.07,213,1305140,1854,793,562.5,1,4,normal
299.02,2057,9152840,2380,482,878.45,0,2,normal
61.51,802,8518067,1725,1426,1373.58,1,3,normal
53.66,207,6818307,1198,1327,974.7,1,1,normal
62.79,4954,5621500,66,1797,1482.54,0,1,normal
150.84,1650,3558658,1075,1953,1047.73,1,0,normal
298.91,3757,4925938,987,131,521.49,1,1,normal
273.11,4663,8966342,2241,1332,1193.02,1,2,normal
53.48,1016,7828700,328,1325,1140.53,1,3,normal
175.74,2149,7773237,1229,1060,514.4,1,1,normal
39.58,187,6549018,81,1623,1448.75,1,3,normal
166.37,2686,5442023,615,2453,1380.27,0,2,normal
237.59,1783,5205370,2272,2117,1233.27,0,4,normal
188.12,600,9781873,939,1421,853.77,1,2,normal
160.32,1863,1550490,2096,912,516.71,0,1,normal
29.56,2939,2998209,2091,43,818.56,0,2,normal
159.64,4193,2847482,1245,1466,1045.46,0,0,normal
107.91,1969,8833441,2154,526,1036.24,1,5,normal
238.83,431,807680,133,2000,1462.2,1,1,normal
179.29,2167,9980585,721,585,1448.0,0,3,normal
152.09,4836,8210778,522,2203,1453.35,1,2,normal
98.18,2669,9588971,1416,189,930.11,1,2,normal
100.63,1606,9010333,2420,2350,1009.01,1,3,normal
252.48,4258,917319,182,1431,1067.21,0,3,normal
58.73,2954,2550495,466,315,1273.61,0,1,normal
188.54,2906,3805944,2101,1654,1003.63,0,5,normal
62.84,2477,6876894,2183,745,1397.96,0,4,normal
282.42,915,1040895,452,1624,1028.34,0,4,normal
230.89,2929,107744,120,1333,1459.05,0,2,normal
90.44,2861,2085971,1729,419,572.22,1,1,normal
283.0,2888,973689,2192,60,1307.14,0,0,normal
123.31,523,5274000,1775,1101,809.55,1,2,normal
230.54,962,157011,2297,612,1364.86,1,5,normal
162.74,1094,8621614,1526,1226,1049.65,0,5,normal
23.02,543,310284,2485,1794,690.48,0,2,normal
41.93,1538,2870768,1529,2355,847.75,1,1,normal
146.38,714,4033973,1663,1397,1209.21,1,2,normal
142.34,829,3902250,1426,1667,536.99,1,3,normal
126.99,3916,4255155,2436,1132,983.36,1,4,normal
18.22,3668,9436007,161,1868,1351.91,1,3,normal
136.87,190,7644580,2368,135,1229.66,0,0,normal
272.81,2191,9864744,1650,342,938.55,0,0,normal
25.72,743,1074821,1898,1163,1137.82,1,3,normal
215.99,286,6153259,1908,1568,627.36,1,3,normal
284.78,389,445352,2345,568,1462.54,1,5,normal
235.0,2967,1707848,1107,701,1144.13,1,4,normal
48.78,4567,974552,2485,1514,1210.41,1,1,normal
14.51,3318,5394168,2500,447,740.41,0,0,normal
169.94,2558,3896586,1878,995,1248.88,0,5,normal
175.41,3890,3628436,2199,1757,1186.85,1,1,normal
216.89,2498,6861047,1644,153,612.7,1,2,normal
176.77,3807,1456582,1894,2087,527.64,0,3,normal
270.85,1591,9038696,2198,280,930.18,1,4,normal
111.41,2937,8806466,1043,1738,1378.45,0,2,normal
194.07,544,4766244,1961,2184,931.74,0,1,normal
144.51,1335,3772995,59,1431,1351.64,0,0,normal
55.97,1668,8589258,1233,427,509.19,1,2,normal
204.36,2535,6221899,1022,847,1441.86,1,5,normal
41.57,1633,3812359,1220,2179,1480.73,0,3,normal
210.82,1092,6396793,1442,2241,1120.55,0,4,normal
94.06,4174,2655349,1273,1237,1475.33,0,3,normal
168.69,4555,9059368,2243,1853,654.5,0,4,normal
98.99,4429,6291742,331,1779,1489.27,1,2,normal
158.6,4808,8653250,1569,1927,656.36,0,2,normal
288.84,1271,3932034,2110,2286,825.79,1,5,normal
53.82,421,4166486,372,2059,515.7,1,3,normal
106.37,4086,1150439,2142,638,591.72,0,5,normal
164.37,3769,9073413,2371,687,981.57,0,5,normal
252.19,2331,8180349,840,111,1459.13,1,5,normal
282.15,2639,906576,1832,1254,780.6,0,2,normal
136.55,2504,7486424,2452,346,1321.61,1,0,normal
51.5,426,6477300,159,1556,1199.25,0,3,normal
265.4,3298,8347562,236,406,1464.17,0,2,normal
107.96,161,4321498,2143,2098,1151.96,0,5,normal
85.19,2105,7291772,823,2062,841.25,0,1,normal
202.4,3105,3904029,771,1403,1341.13,1,5,normal
129.81,225,5945291,554,887,763.98,1,0,normal
147.38,3150,7044255,1512,1070,994.78,1,0,normal
288.52,1602,2973007,1709,1645,869.4,1,1,normal
90.56,967,7441615,1264,1423,894.19,1,3,normal
128.56,1592,2431370,257,1240,923.72,0,2,normal
201.82,4832,9541471,1878,371,1140.93,1,2,normal
12.84,2178,5041857,664,268,982.47,1,1,normal
50.85,4571,1311117,1030,1067,724.85,0,0,normal
48.85,2761,3006054,1221,481,1141.39,1,3,normal
292.58,1871,813805,1204,1772,1159.53,1,5,normal
158.47,3838,3196591,2132,2427,1139.06,1,4,normal
203.59,4798,5297579,159,453,1332.03,0,0,normal
124.21,1586,3618987,1566,708,713.35,0,1,normal
149.54,873,6009132,2320,473,1087.15,1,5,normal
55.28,1489,480407,939,559,1296.27,0,3,normal
44.28,1045,4022351,1254,792,1052.46,0,5,normal
246.91,2277,1830476,1355,1065,1495.95,1,3,normal
185.74,2698,7154866,615,375,901.66,0,5,normal
89.06,2574,6905055,1954,45,1441.73,0,2,normal
271.57,4521,5428625,1424,1852,619.24,1,0,normal
83.68,985,5676574,477,251,1121.31,0,5,normal
176.98,4644,8172847,1072,1996,1128.56,1,0,normal
149.7,3015,6167951,835,45,777.54,1,2,normal
68.38,2717,2853363,418,970,966.87,1,5,normal
64.67,212,1701877,2231,2043,1258.31,1,1,normal
246.09,1202,6246844,609,2001,847.04,0,1,normal
104.47,3789,146756,625,929,1275.69,0,3,normal
68.72,818,2545539,902,899,946.11,0,5,normal
40.11,459,1379330,86,971,1443.64,1,0,normal
169.2,4030,1474632,565,1535,1481.06,1,1,normal
9.47,413,4864565,459,2335,794.34,0,1,normal
187.47,3993,2197192,1021,1203,775.38,1,4,normal
97.51,3966,7403104,1388,1314,1146.23,1,0,normal
57.93,3565,9452640,2495,1808,910.39,0,0,normal
252.62,3763,5871385,1475,2441,1225.46,1,1,normal
171.35,4208,9605624,1633,72,838.28,0,0,normal
94.56,2757,8414889,2163,1583,1165.02,1,2,normal
218.11,1451,1492217,2195,2385,566.05,1,3,normal
16.09,703,3595788,139,288,1487.18,0,2,normal
289.36,4174,2905458,1264,2364,1435.11,1,2,normal
85.21,1796,786190,462,2482,1491.2,0,4,normal
291.63,493,8716615,1702,443,994.07,0,1,normal
153.15,3638,3114551,848,1553,1275.63,1,5,normal
74.61,3325,594465,2300,2399,1419.94,1,5,normal
268.87,4995,3536924,999,925,507.26,0,4,normal
285.24,1271,8805155,2348,901,1257.83,1,1,normal
45.29,4432,9904565,211,2454,1107.95,1,2,normal
202.46,3887,5438591,1188,336,615.21,0,5,normal
290.03,3897,8002232,2264,1456,774.38,0,3,normal
18.2,2278,5790043,2095,1022,930.88,0,2,normal
276.83,2163,8692271,599,469,1374.49,0,4,normal
54.82,2131,5550457,805,1458,1410.3,0,4,normal
39.45,1479,5842099,421,1101,543.21,1,1,normal
77.11,2461,6717486,2053,374,642.67,0,2,normal
47.86,4000,679546,2401,2020,1282.38,0,0,normal
108.7,4104,6999871,160,2227,657.71,1,1,normal
184.57,1210,1036241,2064,2437,1308.24,0,2,normal
53.42,2515,2929839,323,1563,607.06,1,2,normal
145.31,1326,729661,1615,326,689.06,0,0,normal
54.89,3809,177275,2408,1117,1151.9,0,4,normal
82.07,266,3359009,1012,2244,643.22,0,2,normal
156.07,94,9484572,780,1703,540.41,0,3,normal
262.92,4006,3066739,1894,2370,1131.44,1,5,normal
61.73,580,9925186,2037,2398,1253.43,1,5,normal
129.63,1869,5316691,2169,1594,1151.21,1,4,normal
262.39,2985,8916793,734,542,546.8,0,2,normal
84.56,2166,6492671,862,433,591.61,0,3,normal
126.87,3818,2769761,2269,1131,1002.71,1,0,normal
68.91,1542,845697,2178,639,892.86,1,0,normal
105.21,288,3255841,2417,1591,1248.87,1,1,normal
133.51,4551,2361546,889,1635,1476.1,0,5,normal
69.47,4427,9746972,1573,856,762.04,0,1,normal
211.54,4577,4046720,2321,1785,1101.43,1,1,normal
232.0,4252,1793844,1297,1030,765.31,1,1,normal
203.69,962,3199657,1832,802,546.5,1,4,normal
114.51,703,6652094,2478,594,943.09,0,2,normal
174.28,1768,980148,2265,1471,582.98,1,4,normal
32.34,2918,9369473,1919,1911,549.41,1,2,normal
126.78,190,6354791,2410,1167,562.01,1,1,normal
222.29,615,4540262,459,145,1049.33,1,2,normal
37.68,1842,2269556,964,2358,662.66,0,2,normal
47.76,440,4066494,1057,1645,1431.75,0,3,normal
273.92,638,9845026,508,462,1199.52,0,3,normal
293.38,1069,4332461,733,1610,1193.79,1,4,normal
65.88,4179,7814450,1535,2148,1371.33,1,0,normal
116.08,1358,9122792,1003,2434,634.39,1,3,normal
18.6,2734,366065,193,1348,718.49,1,1,normal
4.12,930,8869125,355,153,700.19,1,1,normal
53.3,289,7921132,411,2451,808.51,0,5,normal
147.9,4194,5169014,1665,311,1054.14,1,5,normal
114.45,2076,6126357,674,2321,935.86,1,1,normal
252.01,2093,6639491,1772,91,1482.93,1,3,normal
162.53,1566,5143406,144,794,1121.81,1,1,normal
220.8,4780,4852343,492,1053,1470.31,1,3,normal
35.79,3329,4015634,449,157,936.24,0,4,normal
204.73,909,9549327,720,2242,551.01,0,4,normal
42.92,1907,7324280,244,950,713.39,0,1,normal
0.67,3139,3692907,1051,2267,706.61,0,1,normal
229.31,1364,8211270,2029,902,1328.22,1,0,normal
287.45,4542,9520408,1486,2493,1151.8,1,0,normal
233.25,505,3545931,1402,2168,547.36,1,3,normal
149.4,4536,8107170,712,2169,737.59,0,0,normal
29.13,2741,2097195,43,309,1016.29,1,2,normal
248.2,3858,8635109,142,1872,796.67,0,1,normal
63.81,3601,1909350,2148,297,526.66,1,3,normal
54.49,2808,2615825,412,2332,952.28,0,3,normal
169.65,516,1912781,1686,1491,982.47,1,2,normal
212.02,4478,4224361,2332,2053,704.63,1,3,normal
181.93,3897,1543816,1284,927,1378.34,1,2,normal
182.12,4671,1128030,958,579,1364.24,1,1,normal
260.76,2649,5561793,2076,1516,846.27,1,5,normal
148.96,290,4700160,132,2409,1042.98,0,4,normal
57.93,3468,1669482,1234,2466,1157.81,0,3,normal
36.02,3638,6498937,41,1381,538.5,1,5,normal
195.35,2154,4331204,1613,729,1039.01,0,0,normal
78.09,554,8400311,575,2322,1392.45,0,3,normal
124.6,2572,2056704,1674,712,1356.48,1,1,normal
282.45,3536,8164853,1618,1574,1335.6,1,1,normal
192.18,2605,4842313,2353,1714,674.69,1,0,normal
46.96,4117,6201066,1057,192,958.91,1,2,normal
235.67,2564,7279603,1363,2257,1282.7,1,2,normal
102.48,4213,4147382,503,1357,1076.76,1,1,normal
19.17,3105,4063876,1814,2321,799.75,0,1,normal
220.35,1476,1014521,2217,985,1217.91,0,2,normal
74.43,4079,1414495,1720,29,627.58,1,2,normal
195.98,3362,2439994,665,528,1185.57,1,2,normal
228.5,3357,9718010,485,2188,1266.75,1,3,normal
149.19,1251,3031222,240,1020,575.25,1,1,normal
149.86,3560,8139878,1651,1861,1302.9,1,0,normal
287.73,2591,1161209,1021,1131,1300.72,0,5,normal
241.81,383,7973471,289,1508,816.6,1,4,normal
107.49,4258,4253021,128,1172,1200.0,1,0,normal
94.98,1367,7394637,927,922,552.19,1,5,normal
158.18,394,9681181,2320,1288,1216.97,1,3,normal
78.26,1659,7162691,969,1057,649.0,1,3,normal
243.87,827,7703795,282,1765,1276.31,0,2,normal
161.1,3289,2846719,1501,53,1349.78,1,2,normal
109.43,4838,7836104,787,1965,516.58,1,3,normal
